Date,Dislikes,Image,Likes,Name,Rating,RelativeDate,Review,ReviewId,Title,URCount,Verified
2017-03-28 12:31:14,1,https://www.gravatar.com/avatar/0d1f57d74efe91791c97cb2d158d782d?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,5,Vignesh,100,2 days ago,Awesome movie with well packed script. outstanding cast. this is what is called as professional perfection. amazing background score and sound effects. outstanding cinematography. kudos to parvathy. still working on believing that its a malayalam film.,17616008,An Era defining movie for malayalam film industry.,1,Y
2017-03-28 12:17:17,2,https://www.gravatar.com/avatar/313bac42ffd0a8f6b67cec7875832263?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,4,Nidhin,100,2 days ago,"There is a scene in which after many days of their ordeal, the nurses run towards a bus with Indian flag on it in the climax. It perfectly reminds us how safe we are in our motherland. Every hair on your body will stand up with patriotism.",17615428,Excellent,5,Y
2017-03-28 12:01:59,2,https://www.gravatar.com/avatar/e04a71f3402edde4015529ccfadde241?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,5,Akhil,100,2 days ago,"Hats off to TAKE OFF. ??? well plotted story line and direction. Good cast. It's been a long time haven't seen such a good movie ?
Must watch.. Well done",17614932,Take Off,3,Y
2017-03-28 11:59:54,1,https://graph.facebook.com/949513251788271/picture?type=square,2,Chaithra,100,2 days ago,Thrilling enough to keep u on edge til the last scene... U won't be able to move from ur chair...intense! Amazing performance by parvathi... Hats off to the entire crew!,17614785,Take Off (U),2,Y
2017-03-28 11:44:57,1,https://www.gravatar.com/avatar/3f0e1b1f27764293f1558d7d4656ad67?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,5,krishna,100,2 days ago,"Felt like international standards ! Such movies are harldly made in mallu movie  industry. Never miss this ? Hatsoff to the whole team, be proud that u achieved it ?",17614289,Beyond words !!,1,N
2017-03-28 11:16:08,0,https://www.gravatar.com/avatar/4c22ca765d745c44888fa0acb7ad6ca1?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Joe,100,2 days ago,superb for ever movie ... Fahad and Parvathy no words nice !! chakochan simply superb and better than his previous movies ... Asif ikka ? must watch in theatres ... ithea polea Ulla padagal jayikanam athum theatreill,17613528,must watch,1,N
2017-03-28 11:09:37,0,https://www.gravatar.com/avatar/6d54e48f33cecd3719b59e97e278d756?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,2,Veena,100,2 days ago,Great cast and so realistic. Hats off to the actors who did the best of their performances. Brilliant efforts to the script writer and director for bringing the real life incidents into limelight.,17613312,Must watch,2,N
2017-03-28 10:36:51,1,https://www.gravatar.com/avatar/da3c078ecfb30278f0fd05d6369c7534?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Vijay,100,2 days ago,"Great team work... Hats off to all artists... especially Parvati acting mind blowing... Everyone must watch... Don't miss it...,...,...,...",17612203,Simply superb...,1,N
2017-03-28 10:20:45,1,https://www.gravatar.com/avatar/8d712ba68767ccd1ed64ec554f01e2bd?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,3,Saran,100,2 days ago,wow.. its an unpreditable film i ever had seen.. return of fagadh is great... aswosom performans. every person in this film do there best... hands of to director.. such a great work ..,17611639,suprb,1,N
2017-03-28 10:20:04,1,https://www.gravatar.com/avatar/7865aa1cdbaffd2f38731d71c374a5b9?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,3,niju,100,2 days ago,a must watch movie. don't think it's copy of airlift. it's based on real incident happened in 2014. malayalam movie standards are raised now.,17611613,brilliant work,4,N
2017-03-28 10:12:00,0,https://www.gravatar.com/avatar/aca117db0e4c280e7ae326452c31773b?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,2,Rameez,90,2 days ago,'Take Off' is a milestone for malayalam film industry. One of the best films produced in India.,17611387,Milestone,1,N
2017-03-28 10:01:11,0,https://www.gravatar.com/avatar/88ce4bc1affe98c4157a59e0dc933d82?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,lalson,80,2 days ago,"Must watch movie.. This movie reminds me of a Hollywood movie""Argo"". You will not get bored... And its seems that Fahad fasil has played the role of ben affleck in Argo...",17610970,Take Off (U),1,Y
2017-03-28 09:52:40,0,https://www.gravatar.com/avatar/79c158167244b5e89018f8f885e9c78d?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Midhun,100,2 days ago,fantastic moviepros1. realistic movie 2. realistic acting and story3. tear dropping scene s4. inspired from true event5. great directioncons1. couldn't find one,17610902,fantastic movie,4,Y
2017-03-28 09:42:47,0,https://www.gravatar.com/avatar/e39436d57dedaa4b9333078c874f3b6e?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Hashim Mohamed,100,2 days ago,Didn't feel like watching a 'so called malayalam movie'. A must watch! Hatsoff to the entire crew. Let the industry be blessed with directors like this. Long live cinema; Long live Malayalam!,17610494,Take Off,1,Y
2017-03-28 09:37:02,0,https://www.gravatar.com/avatar/bdf626891544da18287be0a69c0b6c9a?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Jen,100,2 days ago,"Parvathy n Fahad, Boban hats off for their dedication n hard work!!! Parvathy u rocked again:) Super hit,...…...…Each one everyone has done their part perfectly Beautiful background score,",17610521,Awesome,1,Y
2017-03-28 09:35:47,0,https://www.gravatar.com/avatar/e696c07431d2bc0afa240f8efdd8266b?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Saravan,100,2 days ago,"oru rakshayumilla good entertaining movies all should watch the movie astonishing acting by parvathy... watch and support the movie... kanjakko , fahad thakarthu",17610490,nice movie,2,N
2017-03-28 09:26:09,0,https://www.gravatar.com/avatar/b3b2cece93303f49c01774c2fbb96961?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,2,Suraj,100,2 days ago,Great movie...Parvathy once again has shown her brilliance...all the cast and crew has done an outstanding job...overall a must watch family entertainment...never miss...!!!,17610269,Outstanding beyond words...!!!,18,Y
2017-03-28 09:05:17,0,https://www.gravatar.com/avatar/2288e0510665e76929b0ed902f00015b?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,2,Prasanth,100,2 days ago,???? ???????? ????????????? ???? ??????????????????? ? ??????? ????? ??????????? ????? ????????????? ????????????????? ????????????????? ? ?????? ?????? ??????????? .?????????? ??????????????? ????????? ? ?????.???? ?????????? ???? ????? ???????????? ???????????? ????????????.????? ????????? ???????????????? ??????. Excellent movie&love my india ??????????????,17609713,good movie,2,Y
2017-03-28 09:04:19,0,https://www.gravatar.com/avatar/ce3505e9023e88bc4dbea3a7540425a0?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Sreenath,100,2 days ago,"A very well executed adaptation of a real life incident. Would request everyone to watch it for witnessing the sheer determination, courageousness and spontaneousness of the real people who were involved in the situation.",17609669,Take off,1,Y
2017-03-28 09:02:03,0,https://www.gravatar.com/avatar/2aee864e514c9e859874b0e142eaa2da?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Shwetha,80,2 days ago,Superb acting.. Great picturisation.. Loved it! Tend to feel for the real heroes who battled the situation.. Such was the impact of the movie!,17609582,Awesome acting by all...,1,Y
2017-03-28 08:50:42,0,https://www.gravatar.com/avatar/f5d23c04c5e77fed1e39685da827fdc8?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Anil,100,2 days ago,First time such a great movie in Malayalam. The real life experience. awesome in all aspects. Commitment among all actors n crews. worth to watch...,17609279,First time such a great movie in Malayalam,1,Y
2017-03-28 08:18:07,0,https://www.gravatar.com/avatar/3479585f7c34e790b6c4f0f23dfb772c?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,ROBIN,90,2 days ago,"???? ?????????? ???? ???? ??? ???? ?????? ?????.. ??????, ??????????, ???? ?????????? ???? ?????? ???????... ????? ??????? ??????????????? ????? ?????? ????????????...",17608535,???? ???? ?????,1,Y
2017-03-28 08:15:50,0,https://www.gravatar.com/avatar/f049ca4f48e5e209748b6641839ddab0?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,2,lijo,100,2 days ago,"Review of a wonderful movie which i have watched today The movie , Take Off, (Malayalam) is a real portryal of the True life of a middle class Nurse . A great thank to Mr.Mahesh Naryan (Director ) that he has choosen the life of a suffering middle class Nurse in order to picturise a real life experience , which our Big celebrities and other cultural personalities often forget or ignore to do it . I feel the great survival of a Nurse always attained either she or he always passes through such onerous and abominable life circumstances or it could be continuous struggling , which usually not happens the life of other professionals.Very unsupportive financial status of the family, bank loans , responsibilities toward siblings and parents etc..always puts a Nurse in life where she or he always forget to live themselves. This movie has given me a great principle that the life will be succeded one day ...and also why the American or European people salute or give an offical diginity to a Regesterd Nurse ...even the Indian medical community has not known it ...Thank you the team of Take Off movie , once again that you have awaken the Malayalam movie from the great hibernation of imaginations or world of fictions or from a world of amorphous concepts ...Parvathi...has done a brilliant acting...Pls Dont forget to see the movie .",17608492,brilliant,1,N
2017-03-28 08:08:06,0,https://www.gravatar.com/avatar/91ebef5f6208754dad631b03372943da?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Prabin,80,2 days ago,this movie was good and it is inspiring because it belongs to the true events that happend in previous year. all the team will acted good and good story line .,17608349,Super movie with real events,4,N
2017-03-28 07:03:02,0,https://www.gravatar.com/avatar/123d76765086a451e3d08a0e06a09191?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Vipin,100,2 days ago,"Awesome making!!!hats off to whole crew,especially parvathy and fahad did great job...ambiance they created was almos equal to Hollywood movie,
overall it's awesome visual treat",17607408,Take Off (U),1,Y
2017-03-28 07:01:50,0,https://www.gravatar.com/avatar/85eacee3ca2bb48e8061b9e1b1f8b38a?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Gopika,100,2 days ago,"superb movie, dont miss it. hats off to the entire team especially parvathy, fahad fasil and kunchako. it is domething fresh and new in malayalam film industry. And it will change the pulse of pattern in malayalam and we will get more realestic films in upcoming future. Dont miss the audio visual experiance of Take Off in big screen.",17607499,superb,4,N
2017-03-28 03:27:00,1,https://www.gravatar.com/avatar/b04dd023225dafe48f6c01d1298e8659?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,varghese,90,2 days ago,we all loved this movie and worth the time and money,17584347,a movie well taken,5,Y
2017-03-28 01:31:38,0,https://www.gravatar.com/avatar/03234f5db8e69b87b24ce6a6551c25d4?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Noble,100,2 days ago,"It’s not always that a movie leaves the viewers with their hearts heavy. It takes genuineness and intensity of situations to do that. Take off, through its impeccable execution of a heavy weight theme gifts the viewers an enthralling emotional experience.Reality is far from being real unless it is experiences firsthand. Take off is inspired by a true story which occurred in the recent past, when a group of Nurses in Iraq were abducted by ISIS terrorists. The news was indeed an impactful one, but it just passed as another impactful news. Take off takes the viewers to the hot seat located at the heart of the battle field, right where the nurses were. The movie from its outset itself establishes a firm emotional connect with the lead character Sameera, which proves to be the driving force for the viewers to relate with her throughout.",17606065,Outstanding malayalam movie,2,Y
2017-03-28 01:27:19,0,https://www.gravatar.com/avatar/3c49b8a836186624e899d21c28f4d81c?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Amen,100,2 days ago,njan kandathil vach etavum nalla cinema...superb..ithile ella kadhapatrangalum jeevikkukayanennu thonni..ithinte samvidhayakanu pratyekam abinandhanam arhikkunnu..Indiayude yashasu vaanonalam uyarnnu..aagola chalachitra nilavarathilek chuvadurappicha chalachitram..,17606020,Take Off,2,N
2017-03-28 01:16:03,0,https://www.gravatar.com/avatar/8cccab2f1ffd81c32fade181fa57c6dc?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Venugopalan,100,2 days ago,?????? ??? : ????? ????????? ???????????????????????? ????????? ?????,17605880,Highly recomended movie,1,Y
2017-03-28 01:08:02,0,https://www.gravatar.com/avatar/86d535a5c57022c41fe26945beab6319?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Neetha,100,2 days ago,"#don't miss at any cost... #parvathy is best .. Fahad,kunchako have done justice and to the heart.. Will not make u bore at any aspects..kidos to the cinematography.. direction..",17605745,#superb movie,2,Y
2017-03-28 01:07:09,0,https://www.gravatar.com/avatar/2bdaf1f6f7fd885524cb46a278c8c76e?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Suhith,100,2 days ago,Superb.. everything is perfect.. must and worth watching. Not even a single moment of boredom. Appreciating the makers and actors for such a splendid treat. don't miss it.,17605735,Brilliant....,1,N
2017-03-28 01:02:22,0,https://www.gravatar.com/avatar/364f1004c672bb205ebb5ae086f01fcf?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Rahul,100,2 days ago,I highly recomend if this movie could be remade in more languages so that all could enjoy such a beautfull craft..Hats off to the team of Take off..,17605674,Take off-Hats off,1,Y
2017-03-28 00:35:55,0,https://www.gravatar.com/avatar/d8b30607943faba95f0739f7e9f8978b?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Rupesh,100,3 days ago,Excellent work by Parvathy. Remarkable performance. Other heroes who supported also did well. The story would have been more interesting if the realistic involvement  of Mr. Ajit Doval would have been portrayed instead of depicting a malayali staff of embassy.,17605197,Take Off,7,N
2017-03-28 00:09:20,0,https://www.gravatar.com/avatar/4a61a455f9051d945028f2b5aa4d22cf?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Chaithanya,80,3 days ago,Excellent movie???...Hats off to entire crew for taking the real life incidents into the big screen... Parvathy no words to say...What a performance...mind blowing...Kunchacko and Fahad great effort...Must watch in theatres??,17604705,Extraordinary,9,Y
2017-03-28 00:01:28,0,https://www.gravatar.com/avatar/71a861527227b94ebfcd65aca5870072?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Tom,80,3 days ago,"Take Off:A movie, which malayali audience never expects from our Mallu Film Industry...What a movie! and what a thrilling 2nd half. Fahad, this movie is for u...even if you only have role in second half...Parvathi was not acting in this film...Super performance Fahad and Parvathi??Heard that it was shooted in RAK, the scence of Iraq, but well shooted without any defect. The crew has taken few real videos of Iraq from the medias like CNN and BBC etc i think, even though, it was well edited. The subject of the movie was the evacuation of Malayali nurses from Iraq in 2014. Many of us had thought and discussed, why these nurses left to Iraq for job even they know the risk involved in that job. This movie is the answer for that.Me and my cousin Martin had seen the shooting of this movie in last August when it was shooted in Sree Narayana Medical College, Chalaka(nearby our home). we met Kunjakko and all there. The name fixed for this movie that time was MALE NURSE. We never thought this movie will be good one as it is. Hatsoff to director debutant Mr. Mahesh Narayanan...A good watch...",17604554,My Review : Take Off,1,Y
2017-03-27 23:55:39,1,https://www.gravatar.com/avatar/0d739f77334392b326c5c96f7a25eb0b?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,2,Sonu,100,3 days ago,"superb... it would be great if subtitle add to it... so other ppl can also watch the movie... really great movie
Parvathi, Fahad, kunchako.. acting was outstanding..",17604422,Take Off,1,N
2017-03-27 23:55:35,1,https://www.gravatar.com/avatar/abee8356af0282c4b226646684c7f463?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,nehla,100,3 days ago,"hats off to the whole team!!.. hearttouching movie... great performance by parvati, fahadh ,eric,kunchako,asif... everyone did their part amazingly... eric as sameeras son rocked the screen.",17604419,one of a kind!,1,N
2017-03-27 23:54:15,1,https://www.gravatar.com/avatar/7041dcc9230662425095ad348bea489f?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Abhinand Mohan,100,3 days ago,great movie experience. Decent visuals that is more than good in malayalam films of this kind. Parvarhy stole the show with her next award winning perfomance.,17604385,Review for a movie,1,Y
2017-03-27 23:43:45,1,https://www.gravatar.com/avatar/1597efcf28dd5d3f31b59822c30dd8ba?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Muhammed,100,3 days ago,"2017 Malayalam Good Film, I like Take Off Malayalam Movie, Don't Miss, Fahad Fazil - Kunjakko Boban - parvathy and asif ali perfect acting this movie",17604143,Good Movie,3,N
2017-03-27 23:40:09,1,https://www.gravatar.com/avatar/f9008c9c6ccd36651c6e17591b8f135d?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Davis,90,3 days ago,"its a good movie. being a real story, they have potrayed it well. Parvathy proved her acting skills again. Fahad and Kunchako did their parts nicely. Movie is a bit slow and doesn't have any comedy and all. Anyway we cant expect that a true story. If you like good movies and not just commercial ones, then this is a really good one",17604056,Nice one,7,N
2017-03-27 23:36:03,1,https://graph.facebook.com/524510877684739/picture?type=square,2,Amrit,100,3 days ago,"Excellent movie . Making like hollywood movie,,, Fahad & Parvathy hats off... Remembering Rajesh pillai ,,, Promising Director - Mahesh Narayan... My rating 9.9 out of 10",17603953,Take Off,2,Y
2017-03-27 23:36:01,1,https://www.gravatar.com/avatar/1a3aaba99c61cb627692dcc711750cb0?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Kiran,100,3 days ago,"I want to see one more time.it's too good.Parvathy,Fahad,Chakochan mind blasting...Good Direction,Script,Cinematography.It's really Heart touching story.",17603951,awesome,1,N
2017-03-27 23:20:40,1,https://www.gravatar.com/avatar/b07df27d8c474b7900380208969bac59?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Yasir Yousuf P.Y.,100,3 days ago,"Excellent portrayal of a real life story..!!?
such a brilliant making..?
Parvathy is beyond words...!!
 Fahad is awesome & Kunchacko did a great job as well...
hats off Maneesh Narayanan..?? 

5/5",17603570,Take Off,12,N
2017-03-27 23:17:05,1,https://www.gravatar.com/avatar/cf6434d69780165d31a3bab66309a4cf?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Nivin,100,3 days ago,"really a good ideally directed true story, no lags no boring scenes, parvathi is amazing, mind blowing act by her, through out the film u will be amazed by parvathis act.",17603458,Mind blowing film,1,N
2017-03-27 23:15:58,1,https://www.gravatar.com/avatar/a60a9819268b243a0195dcecd84a925b?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Rajeev,100,3 days ago,"Superb Movie, Outstanding Direction, Casting, Camera, fahad & Chakochan performed verywell . Thanks for the Take off Team for giving Such a very good Movie.",17603420,Superb,1,Y
2017-03-27 23:01:52,1,https://www.gravatar.com/avatar/5dc0d5a00e7ef578ef96d9534b8440ea?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Ashwin Nair,100,3 days ago,Definitely a must watch.... Performances by all artists was par excellence. Parvathy is definitely one of the best actresses in the country today. A fitting tribute to the late Rajesh Pillai Sir....,17602978,A brilliant film...,1,N
2017-03-27 23:01:50,1,https://www.gravatar.com/avatar/2a96052c8dc9c6c3cc2adc04272c11df?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Rahul,100,3 days ago,Taking of the movie was awesome. A real good suspense thriller.. Some shots of the movie resembles Hollywood style. Malayalam movies are improving in standard.,17602975,super,5,Y
2017-03-27 22:56:14,1,https://www.gravatar.com/avatar/f59933aba8b362cb30642cdeece6b7f0?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Vasundhara Krishnan,100,3 days ago,"The movie has been directed exceptionally well and has tried its best to show the life of a female nurse; her responsibilities, the sacrifices she makes in order to make a living, etc. More wonderful is the way the movie has been shot; interspersed with flashbacks, real footage of war-torn Iraq, etc. nnFor a Malayalam movie, this is a 'must watch.' It becomes even more interesting to think that around 50 nurses underwent the same conditions like that in the movie, two years back. The beauty of the movie lies in its effort to make it seem more realistic than fictional.",17602798,A movie which stays in your head,1,N
2017-03-27 22:55:14,1,https://www.gravatar.com/avatar/c4009c3a602530d65bc7e5b721d5978a?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Jinan,100,3 days ago,"I like it...heart touching movie...chakkochan.fahadkka.paarvathy.and fahad...not only them all are acted good...
after aperiod we got a good movie...iam happy after waching it",17602758,Take Off,1,N
2017-03-27 22:48:14,2,https://www.gravatar.com/avatar/79b67c191a8064c31f96563dd5cf9fbb?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,AKHIL,80,3 days ago,"I like this movie very much. Nice story, nice characterisation, neat and clear script and also an amazing cinematography. Actors are really outstanding.. some times feels like I am in Iraq.!!! I wish my heartfelt congratulations to the persons who are work for this filim and also my salute to the Directior..!!!",17602470,Amazing one..,1,Y
2017-03-27 22:42:57,1,https://www.gravatar.com/avatar/d5ab0322b80bcc48f75434671e46bbfc?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,2,MITHUN,100,3 days ago,"Before commenting on the movie, I would like to say that Iam very proud to be a Malayali. The best realistic movie creators in Indian Cinema. I don't have words to explain how good the movie was. The cast, cinematography, script, screenplay, direction, etc. Everything has to be appreciated. Acting by everyone in the movie, especially Parvathy and Fahad, EXTRAORDINARY. I bet, this movie will create envy to other movie industries in India. LOL. Once again, proud to be a Malayali.One of the best movie and everybody must watch the movie. I would like to give more stars, but the rating is on Five ? According to me it's a thousand star movie. ?",17602256,One of the best!!,1,N
2017-03-27 22:41:29,3,https://graph.facebook.com/10212647878341484/picture?type=square,1,Nakul,80,3 days ago,"One of the best malayalam movies in recent times. Surely, a must watch for everyone who loves to appreciate the art of filmmaking. 
Parvathy and Fahadh steal the thunder with their flawless natural acting.Every other actor did a commendable job.",17602217,Take Off,2,N
2017-03-27 22:23:46,2,https://www.gravatar.com/avatar/d9d7abb713fa9bc116500089863f6dfc?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Amal,100,3 days ago,super movie...good direction...no words to say about acting of characters...sure that this filim get number of awards...parvathy was awesome in this movie...,17601604,aj,4,N
2017-03-27 22:22:45,1,https://www.gravatar.com/avatar/b0c5b660547f590344f149a2931932e1?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Manil,100,3 days ago,super movie all malayali's must see this move. have to understand how much our nurses are struggling abroad .my wife also working abroad as nurse. so i understand their feeling.. my advice is everyone must watch this move.thanks,17601580,super move,1,Y
2017-03-27 21:57:07,1,https://www.gravatar.com/avatar/4e0153ef0500dd973d1b9e5ca4a8304f?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Sabarinaths S,100,3 days ago,Probaly the best movie of 2016&2017. If no other magical pefomance happen parvathy is most likely ready for her second state award. Hope this movie turns out to be the second 100 crore movie of malaylam. From a craft perspective this movie is miles ahead if the so called mass movies. Kunchako and fahad have also played thier part well. Above all malayalam has got yet another promosing director in mahesh for the years to come.,17600743,Take Off,4,N
2017-03-27 21:48:01,1,https://graph.facebook.com/10158302636675542/picture?type=square,1,Keshav,100,3 days ago,"wonderful movie. based on real life events of 2014. still remember all the tense events that played out. harrowing experience for all those involved. brilliantly manifested into a movie. great performances. parvathy, kunchacko were really good.",17600374,Take Off (U),2,Y
2017-03-27 21:38:58,1,https://www.gravatar.com/avatar/ed30843373665a23b3ced095618dba1a?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Reju,100,3 days ago,A beautiful film experience. No lag. Realistic picturisation of human life. All the actors did their best. Any malayali can proudly suggest the film. It is an Indian film.,17600163,Another level of Malayalam Cinema,1,Y
2017-03-27 21:14:32,1,https://www.gravatar.com/avatar/06886f59a6edfb5f15677a22d44d68b2?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Krishna,100,3 days ago,"One of the best malayalam movie by perfection.. very gud direction..fantastic acting by fahadh,parvathi...one of the great project in malayalam..I think its On a huge budget.. pls support all...",17599323,Fantastic!,2,N
2017-03-27 21:14:24,1,https://www.gravatar.com/avatar/7351338c8ffe91fb093a666c307e087c?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Nithin,90,3 days ago,Every Indian must watch this movie.Feel proud to be an Indian.Every artists who acted in this movie were awesome.Hatsoff to the team.Great movie.,17599317,Outstanding movie,1,N
2017-03-27 20:59:03,1,https://www.gravatar.com/avatar/a991d3401fb0d610ac8c6e028dc1d955?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,VINEETH,100,3 days ago,"One of the best malayalam movie i have seen sofar. Everyone must watch this movie in theatre. Parvathy is outstanding... In every aspects, The story, script, editing, camera, BGM and moreover the direction,... Excellent...",17598829,Superb...Must watch...,1,N
